Trial,RiskType,TimeType,RewardType,Reward,Shock,Offset,ITI,LeftKey,FixOnset,RiskOnset,RewardOnset,ResponseType,ResponseOnset,ResponseTime,ResponseUncertainty,ResultOnset,ShockOnset
92,1,3,3,0.85,0,1,9.625,0,1433.5465,1443.1775,1443.6773,1,1446.6487,2.9715,0.0007044999999999999,1446.6695,
93,1,3,1,0.29,0,1,10.5,0,1448.4203,1458.9253,1459.4256,1,1460.8425,1.4169,0.00072063,1462.4227,
94,1,3,3,0.77,1,0,11.375,0,1464.1723,1475.5498,1476.0529,1,1479.0284,2.9755,0.00071477,1479.0354,1480.2818
95,3,3,1,0.17,1,0,10.5,0,1480.8024,1491.3158,1491.8157,1,1494.7821,2.9664,0.00071037,1494.7982,1496.0357
96,2,3,3,0.78,1,1,9.625,0,1496.5477,1506.1811,1506.6814,1,1509.6615,2.98,0.00070597,1509.6828,1510.9147
97,2,3,2,0.43,1,1,10.5,0,1511.4336,1521.9417,1522.4416,1,1525.4160000000002,2.9744,0.0007111000000000001,1525.4241,1526.6691
98,3,3,3,0.65,1,1,10.5,0,1527.1911,1537.6962,1538.1964,1,1541.1698,2.9733,0.00070817,1541.1869,1542.4233
99,3,3,3,0.73,0,0,11.375,1,1542.9366,1554.3208,1554.8211,1,1556.3349,1.5138,0.0007088999999999999,1557.8162,
100,2,3,1,0.3,0,0,10.5,1,1559.5734,1570.0634,1570.5799,1,1571.9582,1.3783,0.00070963,1573.5633,
101,1,3,3,0.9,0,0,10.5,0,1575.3141,1585.8262,1586.3261,1,1588.6135,2.2874,0.0007088999999999999,1589.3208,
102,3,3,1,0.26,1,1,9.625,1,1591.0749,1600.6929,1601.2058,1,1602.5734,1.3676,0.00070304,1604.1944,1605.4329
103,1,3,2,0.48,0,1,10.5,1,1605.9546,1616.4521,1616.9520000000002,1,1619.0208,2.0688,0.0007044999999999999,1619.9520000000002,
104,2,3,1,0.08,0,0,11.375,0,1621.7028,1633.0814,1633.5813,1,1635.5639,1.9826,0.00070084,1636.5805,
105,3,3,3,0.9,1,1,9.625,0,1638.3301,1647.9654,1648.461,1,1651.4376,2.9766,0.00071257,1651.4503,1652.6911
106,2,3,2,0.6,1,1,10.5,1,1653.2098,1663.7073,1664.2072,1,1667.0422,2.835,0.00073163,1667.2077,1668.4444
107,2,3,2,0.35,0,1,10.5,0,1668.9587,1679.4702,1679.97,1,1681.53,1.5599,0.00070304,1682.9652,
108,3,3,2,0.6,1,1,10.5,1,1684.7188,1695.2212,1695.7215,1,1697.0733,1.3518,0.00070304,1698.7228,1699.9509
